"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"6203636","2024-09-03T15:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10162",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"C6ER7","2024-09-03T15:00:00","25.70","-79.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10166","0","10","8","292",,"280","276",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6EY2","2024-09-03T15:00:00","22.90","-72.00",,,"1","5","2","5","3","4","1",,,,,,,,,"10151","3","10","8","289",,"270","264",,,,,"A",,"A","A",,,,,,,"242","22","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6FG4","2024-09-03T15:00:00","25.00","-77.30",,,"1","5","2","5","4","1","1",,,,,,,,,"10162","1","27","8","310",,"277","267",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6FZ7","2024-09-03T15:00:00","26.50","-78.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10167","0","11","8","305",,"273","262",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6PT7","2024-09-03T15:00:00","24.60","-76.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10169","3","10","8","304",,"293","290",,,,,"A",,"A","A",,,,,,,"242","46","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6PZ8","2024-09-03T15:00:00","25.80","-77.90",,,"1","6","2","5","9","0","1",,"110","4","72","1","98",,,"10172",,,"8","290",,,"255","1","250",,,"5",,"4","A",,"5","1","27","5","1","242","57","798","172","5","1","2","2","411111","111AA11A11811A",,"5",,,,,,,,,,,
"GDQMGEU","2024-09-03T15:00:00","23.90","-73.20",,,"1","6","2","5","4","4","1",,"120","4","98","1","98","2","2","10169","8","5","8","300",,"280","273","7","310","6","6","4","5","0","0",,"5","3","11","6","3","242","33","798","172","5","1","2","2","111111","11111111111111",,"5",,"2",,,,,,,,,
"KAPD","2024-09-03T15:00:00","28.60","-79.80",,,"1","5","2","5","8","4","1",,,,,,,,,"10171","3","16","8",,,"290","268",,,,,"A",,"A","A",,,,,,,"242","89","798","172","5","1","2","2","F7FF11","1AAAA1666A8AA1",,"5",,,,,,,,,,,
"SPGF1","2024-09-03T15:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","160","4","57",,,,,"10167","3","11","0","304",,,,,,,,,"A",,,,,,,,,"242","68","995","114","13","0",,"2","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,,,,,"4"
"WDE4433","2024-09-03T15:00:00","27.00","-79.90",,,"1","5","2","5","8","4","1",,,,,,,,,"10175","3","13",,,,,,,,,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","2","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,
"WMKN","2024-09-03T15:00:00","27.00","-79.70",,,"1","6","2","5","8","5","1",,,"4","0","1","98","2","2","10164","3","18","8","295",,"274","267","1","292","7","7","7","2","A","A","0","0","0",,,,"242","79","798","172","5","1","2","2","111111","121111111111A1",,"5",,"2",,,,,,,,,
"4100010","2024-09-03T15:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","125",,"16",,,,,"10171",,,"8","284",,,"254","9","298",,,,,,,,,,,,,"242","88","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-03T15:10:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","158",,"62",,,,,"10188",,,"8","298",,,"270","9","299",,,,,,,,,,,,,"242","71","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-03T15:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","151",,"18",,,,,"10173",,,"8","285",,,"246","9","298",,,,,,,,,,,,,"242","88","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-03T15:20:00","27.48","-71.45",,,"1","4","2","5",,,"11","5","153",,"59",,,,,"10187",,,"8","298",,,"272",,,,,,,,,,,,,,,"242","71","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,
"4100010","2024-09-03T15:30:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"150",,"24",,,,,"10173",,,"8","285",,,"245","9","298",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-03T15:30:00","27.48","-71.45",,,"1","5","2","5",,,"11",,"150",,"54",,,,,"10187",,,"8","298",,,"274","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-03T15:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","142",,"16",,,,,"10172",,,"8","285",,,"245","9","298",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-03T15:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","153",,"58",,,,,"10186",,,"8","298",,,"275","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-03T15:50:00","28.90","-78.50",,,"1","4","2","5",,,"11",,"140","1","10",,,,,"10172",,,"8","287",,,"248",,,,,,,,,,,"2","12","6","2","242","88","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100047","2024-09-03T15:50:00","27.50","-71.50",,,"1","4","2","5",,,"11",,"150","1","60",,,,,"10185",,,"8","297",,,"274",,,,,,,,,,,"2","13","6","2","242","71","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"3EBL5","2024-09-03T16:00:00","21.40","-71.10",,,"1","4","0","0","3","2","1",,,,,,,,,"10176","8","8","0","316","0","297","291",,,,,,"A",,,,,,,,,"242","11","992","114","5","0",,"2","F3FF11","1AAAA1111A8AA1",,,"1",,,,,,,,,,"4"
"3ELI7","2024-09-03T16:00:00","26.20","-79.50",,,"1","6","2","5","5","2","1",,"160","3","87","1","98","1","0","10122","2","15","8","300","0","270","260",,"310","1","1","1","4","4","1",,"8","1","10","8","1","242","69","798","172","5","1","2","2","111111","11111111111111",,"5",,"0",,,,,,,,,
"3FPQ9","2024-09-03T16:00:00","24.60","-76.10",,,"1","4","0","0","0","0","1",,,,,,,,,"10163",,,"0","306","0","292","288",,,,,,"A",,,,,,,,,"242","46","992","114","5","0",,"2","F1FF11","1AAAA1111A8AAA",,,"1",,,,,,,,,,"4"
"3FPS9","2024-09-03T16:00:00","25.00","-77.30",,,"1","4","0","0","3","1","1",,,,,,,,,"10170","0","7","0","303","0","292","289",,,,,,"A",,,,,,,,,"242","57","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,,"1",,,,,,,,,,"4"
"4100010","2024-09-03T16:00:00","28.90","-78.50",,,"1","4","2","0","0","0","11","0","140","1","10",,,,,"10172",,,"0","287",,,"248",,,,,,"A",,,,"4","1","12","6","2","242","88","993","114","6","1","2","2","F11111","11AAA11A1A811A",,,"6",,,,,,,,,,"4"
"4100047","2024-09-03T16:00:00","27.50","-71.50",,,"1","4","2","0","0","0","11","0","150","1","60",,,,,"10185",,,"0","297",,,"274",,,,,,"A",,,,"5","2","13","6","2","242","71","993","114","6","1","2","2","F11111","11AAA11A1A811A",,,"6",,,,,,,,,,"4"
"4101726","2024-09-03T16:00:00","26.53","-76.96",,,"1","3","2","5",,,"11",,,,,,,,,"10171",,,,,,,,,,,,,,,,,,,,,,"242","66","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"4402660","2024-09-03T16:00:00","26.87","-75.40",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","295",,,,,,,,,,,,,"242","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4402665","2024-09-03T16:00:00","26.58","-78.79",,,"1","3","2","5",,,"11",,,,,,,,,"10167",,,,,,,,,,,,,,,,,,,,,,"242","68","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"4402670","2024-09-03T16:00:00","20.97","-79.19",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","315",,,,,,,,,,,,,"242","9","798","172","7","0",,"2","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4804036","2024-09-03T16:00:00","28.81","-70.35",,,"1","3","2","5",,,"11",,,,,,,,,"10198",,,,,,,,,,,,,,,,,,,,,,"242","80","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"5802000","2024-09-03T16:00:00","29.26","-71.27",,,"1","3","2","5",,,"11",,,,,,,,,"10190",,,,,,,,,,,,,,,,,,,,,,"242","91","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"6203616","2024-09-03T16:00:00","21.04","-73.12",,,"1","3","2","5",,,"11",,,,,,,,,"10150",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"6203636","2024-09-03T16:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10164",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"7810291","2024-09-03T16:00:00","26.57","-73.08",,,"1","3","2","5",,,"11",,,,,,,,,"10180",,,,,,,,,,,,,,,,,,,,,,"242","63","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"C6ER7","2024-09-03T16:00:00","25.70","-79.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10162","0","2","8","297",,"282","277",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6FG4","2024-09-03T16:00:00","25.00","-77.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10161","0","13","8","321",,"287","276",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6FN5","2024-09-03T16:00:00","25.00","-77.30",,,"1","4","0","0",,,"1",,,,,,,,,"10164","0","7","0","304","0","290","285",,,,,,"A",,,,,,,,,"242","57","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,,"1",,,,,,,,,,"4"
"C6FZ7","2024-09-03T16:00:00","26.50","-78.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10166","0","7","8","305",,"278","269",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6PT7","2024-09-03T16:00:00","24.60","-76.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10171","1","12","8","301",,"299","298",,,,,"A",,"A","A",,,,,,,"242","46","798","172","5","1","2","2","F1FF13","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"SPGF1","2024-09-03T16:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","160","4","41",,,,,"10165","1","7","0","306",,,,,,,,,"A",,,,,,,,,"242","68","995","114","13","0",,"2","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,,,,,"4"
"4100010","2024-09-03T16:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","159",,"17",,,,,"10170",,,"8","287",,,"244","9","298",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-03T16:10:00","27.48","-71.45",,,"1","5","2","5",,,"11",,"150",,"62",,,,,"10184",,,"8","298",,,"273","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-03T16:20:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"180","1","20",,,,,"10172",,,"8","288",,,"248",,,,,,,,,,,"2","11","6","2","242","88","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100047","2024-09-03T16:20:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"150","1","60",,,,,"10184",,,"8","298",,,"272",,,,,,,,,,,"2","13","7","2","242","71","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100010","2024-09-03T16:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","165",,"32",,,,,"10171",,,"8","287",,,"253","9","300",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-03T16:30:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","154",,"61",,,,,"10184",,,"8","298",,,"272","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-03T16:40:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"180",,"44",,,,,"10169",,,"8","281",,,"251","9","300",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-03T16:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","158",,"62",,,,,"10183",,,"8","298",,,"271","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-03T16:50:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"160","1","30",,,,,"10170",,,"8","278",,,"249",,,,,,,,,,,"2","11","8","2","242","88","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100047","2024-09-03T16:50:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"160","1","60",,,,,"10183",,,"8","299",,,"272",,,,,,,,,,,"2","13","7","1","242","71","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100010","2024-09-03T17:00:00","28.90","-78.50",,,"1","4","2","0","0","0","11","0","140","1","20",,,,,"10169","0","0","0","282",,,"254","1","301",,,,"A",,,,,,,,,"242","88","993","114","6","1","2","2","111111","11AAA11A118AA1",,,"6",,,,,,,,,,"4"
"4100047","2024-09-03T17:00:00","27.50","-71.50",,,"1","4","2","0","0","0","11","0","150","1","60",,,,,"10182","8","4","0","299",,,"274","1","300",,,,"A",,,,,,,,,"242","71","993","114","6","1","2","2","111111","11AAA11A118AA1",,,"6",,,,,,,,,,"4"
"4101726","2024-09-03T17:00:00","26.54","-76.96",,,"1","3","2","5",,,"11",,,,,,,,,"10167",,,,,,,,,,,,,,,,,,,,,,"242","66","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"4402660","2024-09-03T17:00:00","26.88","-75.41",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","297",,,,,,,,,,,,,"242","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4402665","2024-09-03T17:00:00","26.58","-78.79",,,"1","3","2","5",,,"11",,,,,,,,,"10163",,,,,,,,,,,,,,,,,,,,,,"242","68","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"4402670","2024-09-03T17:00:00","20.97","-79.19",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,"9","316",,,,,,,,,,,,,"242","9","798","172","7","0",,"2","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4804036","2024-09-03T17:00:00","28.81","-70.34",,,"1","3","2","5",,,"11",,,,,,,,,"10194",,,,,,,,,,,,,,,,,,,,,,"242","80","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"5802000","2024-09-03T17:00:00","29.26","-71.26",,,"1","3","2","5",,,"11",,,,,,,,,"10186",,,,,,,,,,,,,,,,,,,,,,"242","91","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"6203616","2024-09-03T17:00:00","21.04","-73.12",,,"1","3","2","5",,,"11",,,,,,,,,"10145",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"6203636","2024-09-03T17:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10158",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"7810291","2024-09-03T17:00:00","26.57","-73.07",,,"1","3","2","5",,,"11",,,,,,,,,"10180",,,,,,,,,,,,,,,,,,,,,,"242","63","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"C6ER7","2024-09-03T17:00:00","25.70","-79.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10161","8","6","8","302",,"281","274",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6FG4","2024-09-03T17:00:00","25.00","-77.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10157","8","0","8","330",,"291","280",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA7",,"5",,,,,,,,,,,
"C6FZ7","2024-09-03T17:00:00","26.50","-78.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10161","8","3","8","309",,"279","269",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6PT7","2024-09-03T17:00:00","24.60","-76.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10169","0","2","8","301",,"300","299",,,,,"A",,"A","A",,,,,,,"242","46","798","172","5","1","2","2","F1FF13","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"C6XS8","2024-09-03T17:00:00","25.80","-77.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10175","8","2","8","290",,"274","269",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"RVDDL2B","2024-09-03T17:00:00","27.93","-77.58",,,"1","5","2","5","6","3","1",,,,,"1","98",,"0","10176","8","4","8","301",,"251","229",,,"3","1","1","4","0","4","0","10","0","8","5","1","242","77","798","172","5","0",,"2","F1FF11","171A11111A1811",,"5",,"0",,,,,,,,,
"SPGF1","2024-09-03T17:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","170","4","41",,,,,"10163","0","0","0","306",,,,,,,,,"A",,,,,,,,,"242","68","995","114","13","0",,"2","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,,,,,"4"
"WDE4433","2024-09-03T17:00:00","27.60","-80.00",,,"1","5","2","5","8","4","1",,,,,,,,,"10174","0","1",,,,,,,,,,"A",,"A","A",,,,,,,"241","70","798","172","5","1","2","2","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,
"WMKN","2024-09-03T17:00:00","27.70","-79.70",,,"1","5","2","5","8","5","1",,,,,,,,,"10167","0","8","8","281",,"267","262",,,,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,
"4100010","2024-09-03T17:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","147",,"17",,,,,"10170",,,"8","284",,,"253","9","300",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-03T17:10:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","152",,"55",,,,,"10182",,,"8","299",,,"275","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-03T17:20:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"160","1","10",,,,,"10170",,,"8","287",,,"253",,,,,,,,,,,"2","10","8","2","242","88","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100047","2024-09-03T17:20:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"160","1","60",,,,,"10182",,,"8","299",,,"275",,,,,,,,,,,"2","12","6","2","242","71","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100010","2024-09-03T17:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","157",,"7",,,,,"10169",,,"8","288",,,"254","9","300",,,,,,,,,,,,,"242","88","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-03T17:30:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","162",,"52",,,,,"10181",,,"8","300",,,"276","9","301",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-03T17:40:00","28.88","-78.48",,,"1","5","2","5",,,"11",,,,,,,,,"10168",,,"8","290",,,"255","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","11FF11","12AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-03T17:40:00","27.48","-71.45",,,"1","5","2","5",,,"11",,"160",,"53",,,,,"10180",,,"8","300",,,"276","9","301",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100010","2024-09-03T17:50:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"140","1","10",,,,,"10167",,,"8","290",,,"255",,,,,,,,,,,"2","11","7","2","242","88","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"4100047","2024-09-03T17:50:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"150","1","50",,,,,"10180",,,"8","300",,,"278",,,,,,,,,,,"2","13","6","2","242","71","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,,,,,
"3FPQ9","2024-09-03T18:00:00","24.60","-76.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10154",,,"8","297",,"290","288",,,,,"A",,"A","A",,,,,,,"242","46","798","172","5","1","2","2","F1FF11","1AAAA1111A8AAA",,"5",,,,,,,,,,,
"3FPS9","2024-09-03T18:00:00","25.00","-77.30",,,"1","4","0","0","0","0","1",,,,,,,,,"10160","8","9","0","309","0","292","287",,,,,,"A",,,,,,,,,"242","57","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,,"1",,,,,,,,,,"4"
"4100010","2024-09-03T18:00:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"150",,"8",,,,,"10167",,,"8","289",,,"254","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,
"4100047","2024-09-03T18:00:00","27.50","-71.50",,,"1","4","2","0","0","0","11","0","150","1","50",,,,,"10180",,,"0","300",,,"278","1","301",,,,"A",,,,"5","1","13","6","2","242","71","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,,,,,,,,,"4"
"4101726","2024-09-03T18:00:00","26.54","-76.96",,,"1","3","2","5",,,"11",,,,,,,,,"10162",,,,,,,,,,,,,,,,,,,,,,"242","66","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"4402660","2024-09-03T18:00:00","26.89","-75.41",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","298",,,,,,,,,,,,,"242","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4402665","2024-09-03T18:00:00","26.58","-78.79",,,"1","3","2","5",,,"11",,,,,,,,,"10159",,,,,,,,,,,,,,,,,,,,,,"242","68","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"4402670","2024-09-03T18:00:00","20.97","-79.19",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","318",,,,,,,,,,,,,"242","9","798","172","7","0",,"2","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4804036","2024-09-03T18:00:00","28.81","-70.33",,,"1","3","2","5",,,"11",,,,,,,,,"10189",,,,,,,,,,,,,,,,,,,,,,"242","80","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"5802000","2024-09-03T18:00:00","29.26","-71.25",,,"1","3","2","5",,,"11",,,,,,,,,"10184",,,,,,,,,,,,,,,,,,,,,,"242","91","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,,,,
"6203616","2024-09-03T18:00:00","21.04","-73.12",,,"1","3","2","5",,,"11",,,,,,,,,"10135",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"6203636","2024-09-03T18:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10151",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"9HA4703","2024-09-03T18:00:00","20.30","-74.00",,,"1","5","2","5","9",,"1",,"90","4","134",,,,,"10140",,,,,,,,,,,,"A",,"A","A",,,,,,,"242","4","798","172","5","1","2","2","FF211F","11AAA1AAAA8AAA",,"5",,,,,,,,,,,
"9V7978","2024-09-03T18:00:00","29.80","-76.90",,,"1","6","2","5","8","4","1",,"50","4","41","1","97","60","9","10140",,,"8","310",,"260","242","1","290","7","6","7","2","2","4",,"2","2",,,,"242","96","798","172","5","1","2","2","111111","111111111111AA",,"5",,"9",,,,,,,,,
