"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4602548","2024-09-08T19:00:00","23.07","-137.30",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602553","2024-09-08T19:00:00","25.47","-131.32",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","234",,,,,,,,,,,,,"236","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602606","2024-09-08T19:00:00","28.22","-135.43",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","235",,,,,,,,,,,,,"236","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602617","2024-09-08T19:00:00","26.35","-131.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,,"236","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602618","2024-09-08T19:00:00","26.20","-137.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"236","67","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602621","2024-09-08T19:00:00","25.86","-137.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"236","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602622","2024-09-08T19:00:00","22.01","-132.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"236","22","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602623","2024-09-08T19:00:00","23.20","-138.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"236","38","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,
"5802023","2024-09-08T19:00:00","26.30","-131.84",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","61","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"5802046","2024-09-08T19:00:00","26.50","-132.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","62","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"4602551","2024-09-08T19:03:00","22.66","-132.33",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","235",,,,,,,,,,,,,"236","22","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6801858","2024-09-08T19:04:00","22.66","-133.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"236","23","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2802050","2024-09-08T19:59:00","28.72","-139.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,,"236","89","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,
"1801727","2024-09-08T20:00:00","22.16","-139.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,,"236","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1801756","2024-09-08T20:00:00","24.91","-133.22",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2802020","2024-09-08T20:00:00","25.06","-132.36",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","52","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"2802053","2024-09-08T20:00:00","25.82","-130.74",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","50","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"3801655","2024-09-08T20:00:00","28.91","-130.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,,"236","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3801656","2024-09-08T20:00:00","21.71","-134.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,,"236","14","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3801664","2024-09-08T20:00:00","24.89","-130.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"236","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4601805","2024-09-08T20:00:00","29.24","-135.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,,"236","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602548","2024-09-08T20:00:00","23.07","-137.30",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602551","2024-09-08T20:00:00","22.65","-132.33",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","236",,,,,,,,,,,,,"236","22","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602553","2024-09-08T20:00:00","25.46","-131.32",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","234",,,,,,,,,,,,,"236","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602606","2024-09-08T20:00:00","28.23","-135.43",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602617","2024-09-08T20:00:00","26.35","-131.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"236","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602618","2024-09-08T20:00:00","26.19","-137.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,,"236","67","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602621","2024-09-08T20:00:00","25.86","-137.59",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"236","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602622","2024-09-08T20:00:00","22.01","-132.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"236","22","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602623","2024-09-08T20:00:00","23.20","-138.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"236","38","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,
"5802023","2024-09-08T20:00:00","26.30","-131.84",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","61","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"5802046","2024-09-08T20:00:00","26.51","-132.75",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","62","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"6801858","2024-09-08T20:04:00","22.62","-133.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"236","23","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1801727","2024-09-08T21:00:00","22.16","-139.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"236","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1801756","2024-09-08T21:00:00","24.92","-133.22",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","242",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2802020","2024-09-08T21:00:00","25.06","-132.36",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","52","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"2802050","2024-09-08T21:00:00","28.72","-139.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,,"236","89","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,
"2802053","2024-09-08T21:00:00","25.82","-130.73",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","50","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"3801655","2024-09-08T21:00:00","28.91","-130.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"236","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3801656","2024-09-08T21:00:00","21.70","-134.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"236","14","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3801664","2024-09-08T21:00:00","24.90","-130.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,,"236","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4601805","2024-09-08T21:00:00","29.24","-135.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"236","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602548","2024-09-08T21:00:00","23.07","-137.30",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","246",,,,,,,,,,,,,"236","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602551","2024-09-08T21:00:00","22.65","-132.33",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","236",,,,,,,,,,,,,"236","22","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602553","2024-09-08T21:00:00","25.46","-131.32",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","235",,,,,,,,,,,,,"236","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602606","2024-09-08T21:00:00","28.23","-135.44",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602617","2024-09-08T21:00:00","26.35","-131.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"236","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602618","2024-09-08T21:00:00","26.19","-137.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","242",,,,,,,,,,,,,"236","67","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602621","2024-09-08T21:00:00","25.86","-137.59",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,,"236","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602622","2024-09-08T21:00:00","22.01","-132.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,,"236","22","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602623","2024-09-08T21:00:00","23.20","-138.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"236","38","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,
"5802023","2024-09-08T21:00:00","26.29","-131.83",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","61","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"5802046","2024-09-08T21:00:00","26.51","-132.75",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","62","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"6801858","2024-09-08T21:04:00","22.65","-133.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"236","23","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2802050","2024-09-08T21:59:00","28.72","-139.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,,"236","89","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,
"1801727","2024-09-08T22:00:00","22.16","-139.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,,"236","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1801756","2024-09-08T22:00:00","24.92","-133.22",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2802020","2024-09-08T22:00:00","25.06","-132.37",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","52","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"2802053","2024-09-08T22:00:00","25.82","-130.72",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","50","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"3801655","2024-09-08T22:00:00","28.91","-130.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"236","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3801656","2024-09-08T22:00:00","21.69","-134.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"236","14","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4601805","2024-09-08T22:00:00","29.24","-135.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"236","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602548","2024-09-08T22:00:00","23.08","-137.30",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","247",,,,,,,,,,,,,"236","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602551","2024-09-08T22:00:00","22.65","-132.34",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","237",,,,,,,,,,,,,"236","22","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602553","2024-09-08T22:00:00","25.46","-131.33",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","235",,,,,,,,,,,,,"236","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602606","2024-09-08T22:00:00","28.24","-135.44",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602617","2024-09-08T22:00:00","26.35","-131.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"236","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602618","2024-09-08T22:00:00","26.19","-137.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"236","67","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602621","2024-09-08T22:00:00","25.86","-137.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,,"236","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602622","2024-09-08T22:00:00","22.02","-132.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,,"236","22","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602623","2024-09-08T22:00:00","23.19","-138.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"236","38","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,
"5802023","2024-09-08T22:00:00","26.29","-131.83",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","61","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"5802046","2024-09-08T22:00:00","26.51","-132.75",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","62","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"3801664","2024-09-08T22:01:00","24.90","-130.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,,"236","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"6801858","2024-09-08T22:04:00","22.66","-133.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"236","23","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2802050","2024-09-08T22:59:00","28.72","-139.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"236","89","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,
"1801727","2024-09-08T23:00:00","22.16","-139.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"236","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1801756","2024-09-08T23:00:00","24.92","-133.22",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2802020","2024-09-08T23:00:00","25.07","-132.37",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","52","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"2802053","2024-09-08T23:00:00","25.82","-130.72",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","50","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"3801655","2024-09-08T23:00:00","28.91","-130.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"236","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3801656","2024-09-08T23:00:00","21.69","-134.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"236","14","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3801664","2024-09-08T23:00:00","24.91","-130.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,,"236","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4601805","2024-09-08T23:00:00","29.24","-135.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,,"236","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602548","2024-09-08T23:00:00","23.08","-137.30",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","248",,,,,,,,,,,,,"236","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602551","2024-09-08T23:00:00","22.65","-132.34",,,"1","4","2","5",,,"11",,,,,,,,,"10133",,,"8",,,,,"9","237",,,,,,,,,,,,,"236","22","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602553","2024-09-08T23:00:00","25.45","-131.33",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","235",,,,,,,,,,,,,"236","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602606","2024-09-08T23:00:00","28.25","-135.44",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","247",,,,,,,,,,,,,"236","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4602617","2024-09-08T23:00:00","26.34","-131.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,,"236","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602618","2024-09-08T23:00:00","26.19","-137.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,,"236","67","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602621","2024-09-08T23:00:00","25.86","-137.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"236","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602622","2024-09-08T23:00:00","22.02","-132.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"236","22","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602623","2024-09-08T23:00:00","23.19","-138.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"236","38","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,
"5802023","2024-09-08T23:00:00","26.29","-131.83",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","61","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"5802046","2024-09-08T23:00:00","26.51","-132.75",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","62","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"C6FA2","2024-09-08T23:00:00","27.90","-135.64",,,"1","5","2","5","3","3","1",,,,,,,,,"10116","3","3","8","291",,"264","255",,,,,"A",,"A","A",,,,,,,"236","75","798","172","5","0",,"2","F5FF21","1AAAA1111A8AA1",,"5",,,,,,
"6801858","2024-09-08T23:04:00","22.61","-133.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"236","23","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2802050","2024-09-08T23:59:00","28.72","-139.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"236","89","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,
"1801727","2024-09-09T00:00:00","22.16","-139.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"236","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1801756","2024-09-09T00:00:00","24.93","-133.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2802020","2024-09-09T00:00:00","25.07","-132.38",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236","52","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,
"3801655","2024-09-09T00:00:00","28.90","-130.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,,"236","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3801656","2024-09-09T00:00:00","21.68","-134.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"236","14","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3801664","2024-09-09T00:00:00","24.91","-130.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,,"236","40","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4601805","2024-09-09T00:00:00","29.24","-135.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"236","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4602548","2024-09-09T00:00:00","23.08","-137.30",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","248",,,,,,,,,,,,,"236","37","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
