"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"4402656","2024-09-03T04:00:00","26.61","-34.07",,,"1","3","2","5",,,"11",,,,,,,,,"10186",,,,,,,,,,,,,,,,,,,,,"246","64","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,
"4402676","2024-09-03T04:00:00","27.26","-38.83",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","275",,,,,,,,,,,,"246","78","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203639","2024-09-03T04:00:00","25.53","-39.78",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","275",,,,,,,,,,,,"246","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203846","2024-09-03T04:00:00","25.78","-38.77",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","273",,,,,,,,,,,,"246","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203894","2024-09-03T04:00:00","21.74","-32.81",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","264",,,,,,,,,,,,"246","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6402622","2024-09-03T04:00:00","25.56","-30.03",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","262",,,,,,,,,,,,"246","50","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6501699","2024-09-03T04:00:00","29.65","-33.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"246","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6801791","2024-09-03T04:00:00","29.67","-31.88",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","265",,,,,,,,,,,,"246","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1801759","2024-09-03T04:59:00","27.28","-31.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,"246","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301575","2024-09-03T05:00:00","28.27","-39.60",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","89","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,
"1301735","2024-09-03T05:00:00","22.99","-39.71",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","276",,,,,,,,,,,,"246","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301798","2024-09-03T05:00:00","28.79","-39.61",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","279",,,,,,,,,,,,"246","89","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301820","2024-09-03T05:00:00","28.97","-31.57",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","264",,,,,,,,,,,,"246","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4100139","2024-09-03T05:00:00","20.02","-37.86",,,"1","4","2","5",,,"11","5","65",,"83",,,,,"10141",,,"8",,,,,"9","273",,,,,,,,,,,,"246","7","798","172","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,,,
"4101721","2024-09-03T05:00:00","28.13","-36.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"246","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101863","2024-09-03T05:00:00","22.02","-36.16",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","269",,,,,,,,,,,,"246","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4402656","2024-09-03T05:00:00","26.61","-34.08",,,"1","3","2","5",,,"11",,,,,,,,,"10185",,,,,,,,,,,,,,,,,,,,,"246","64","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,
"4402676","2024-09-03T05:00:00","27.26","-38.83",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","275",,,,,,,,,,,,"246","78","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203639","2024-09-03T05:00:00","25.52","-39.79",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","275",,,,,,,,,,,,"246","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203846","2024-09-03T05:00:00","25.78","-38.78",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","273",,,,,,,,,,,,"246","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203894","2024-09-03T05:00:00","21.74","-32.82",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","264",,,,,,,,,,,,"246","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6402622","2024-09-03T05:00:00","25.55","-30.04",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","263",,,,,,,,,,,,"246","50","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6501699","2024-09-03T05:00:00","29.65","-33.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"246","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6801791","2024-09-03T05:00:00","29.67","-31.88",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","265",,,,,,,,,,,,"246","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1801759","2024-09-03T05:59:00","27.28","-31.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,"246","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301575","2024-09-03T06:00:00","28.27","-39.60",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","89","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,
"1301735","2024-09-03T06:00:00","22.98","-39.71",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","276",,,,,,,,,,,,"246","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301798","2024-09-03T06:00:00","28.79","-39.62",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","279",,,,,,,,,,,,"246","89","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301820","2024-09-03T06:00:00","28.98","-31.57",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","264",,,,,,,,,,,,"246","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4100139","2024-09-03T06:00:00","20.02","-37.86",,,"1","4","2","5",,,"11","5","44",,"87",,,,,"10141",,,"8",,,,,"9","273",,,,,,,,,,,,"246","7","798","172","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,,,
"4101721","2024-09-03T06:00:00","28.12","-36.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,"246","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101863","2024-09-03T06:00:00","22.02","-36.16",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","269",,,,,,,,,,,,"246","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4402656","2024-09-03T06:00:00","26.61","-34.08",,,"1","3","2","5",,,"11",,,,,,,,,"10183",,,,,,,,,,,,,,,,,,,,,"246","64","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,
"4402676","2024-09-03T06:00:00","27.26","-38.82",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","275",,,,,,,,,,,,"246","78","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203639","2024-09-03T06:00:00","25.52","-39.81",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","275",,,,,,,,,,,,"246","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203846","2024-09-03T06:00:00","25.79","-38.80",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","273",,,,,,,,,,,,"246","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203894","2024-09-03T06:00:00","21.74","-32.82",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","264",,,,,,,,,,,,"246","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6402622","2024-09-03T06:00:00","25.54","-30.04",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","262",,,,,,,,,,,,"246","50","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6501699","2024-09-03T06:00:00","29.65","-33.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"246","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6801791","2024-09-03T06:00:00","29.67","-31.89",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","265",,,,,,,,,,,,"246","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1801759","2024-09-03T06:59:00","27.28","-31.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"246","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301575","2024-09-03T07:00:00","28.27","-39.61",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","89","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,
"1301735","2024-09-03T07:00:00","22.97","-39.71",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","276",,,,,,,,,,,,"246","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301798","2024-09-03T07:00:00","28.79","-39.63",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","279",,,,,,,,,,,,"246","89","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301820","2024-09-03T07:00:00","28.98","-31.56",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","264",,,,,,,,,,,,"246","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4100139","2024-09-03T07:00:00","20.02","-37.86",,,"1","4","2","5",,,"11","5","58",,"81",,,,,"10139",,,"8",,,,,"9","273",,,,,,,,,,,,"246","7","798","172","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,,,
"4101721","2024-09-03T07:00:00","28.12","-36.59",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"246","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101863","2024-09-03T07:00:00","22.02","-36.16",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","269",,,,,,,,,,,,"246","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4402656","2024-09-03T07:00:00","26.61","-34.09",,,"1","3","2","5",,,"11",,,,,,,,,"10182",,,,,,,,,,,,,,,,,,,,,"246","64","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,
"4402676","2024-09-03T07:00:00","27.27","-38.82",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","275",,,,,,,,,,,,"246","78","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203639","2024-09-03T07:00:00","25.52","-39.82",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","275",,,,,,,,,,,,"246","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203846","2024-09-03T07:00:00","25.79","-38.82",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","273",,,,,,,,,,,,"246","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203894","2024-09-03T07:00:00","21.74","-32.82",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","263",,,,,,,,,,,,"246","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6402622","2024-09-03T07:00:00","25.54","-30.05",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","262",,,,,,,,,,,,"246","50","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6501699","2024-09-03T07:00:00","29.65","-33.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,"246","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6801791","2024-09-03T07:00:00","29.67","-31.90",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","265",,,,,,,,,,,,"246","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301575","2024-09-03T08:00:00","28.26","-39.61",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","89","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,
"1301735","2024-09-03T08:00:00","22.96","-39.71",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","276",,,,,,,,,,,,"246","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301798","2024-09-03T08:00:00","28.78","-39.64",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","280",,,,,,,,,,,,"246","89","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301820","2024-09-03T08:00:00","28.98","-31.56",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","264",,,,,,,,,,,,"246","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1801759","2024-09-03T08:00:00","27.29","-31.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"246","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101721","2024-09-03T08:00:00","28.12","-36.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,"246","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101863","2024-09-03T08:00:00","22.02","-36.17",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","269",,,,,,,,,,,,"246","26","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4402656","2024-09-03T08:00:00","26.61","-34.10",,,"1","3","2","5",,,"11",,,,,,,,,"10185",,,,,,,,,,,,,,,,,,,,,"246","64","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,
"4402676","2024-09-03T08:00:00","27.28","-38.82",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","275",,,,,,,,,,,,"246","78","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203639","2024-09-03T08:00:00","25.51","-39.84",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","274",,,,,,,,,,,,"246","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203846","2024-09-03T08:00:00","25.80","-38.83",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","273",,,,,,,,,,,,"246","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203894","2024-09-03T08:00:00","21.74","-32.82",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","263",,,,,,,,,,,,"246","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6402622","2024-09-03T08:00:00","25.54","-30.06",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","262",,,,,,,,,,,,"246","50","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6501699","2024-09-03T08:00:00","29.65","-33.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,"246","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6801791","2024-09-03T08:00:00","29.67","-31.90",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","265",,,,,,,,,,,,"246","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1801759","2024-09-03T08:59:00","27.29","-31.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,"246","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301575","2024-09-03T09:00:00","28.26","-39.62",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","89","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,
"1301735","2024-09-03T09:00:00","22.96","-39.71",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","276",,,,,,,,,,,,"246","29","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301798","2024-09-03T09:00:00","28.78","-39.65",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","279",,,,,,,,,,,,"246","89","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301820","2024-09-03T09:00:00","28.98","-31.56",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","264",,,,,,,,,,,,"246","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101721","2024-09-03T09:00:00","28.12","-36.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"246","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101863","2024-09-03T09:00:00","22.02","-36.18",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","269",,,,,,,,,,,,"246","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4402656","2024-09-03T09:00:00","26.61","-34.10",,,"1","3","2","5",,,"11",,,,,,,,,"10188",,,,,,,,,,,,,,,,,,,,,"246","64","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,
"4402676","2024-09-03T09:00:00","27.29","-38.82",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","275",,,,,,,,,,,,"246","78","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203639","2024-09-03T09:00:00","25.51","-39.86",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","274",,,,,,,,,,,,"246","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203846","2024-09-03T09:00:00","25.81","-38.84",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","273",,,,,,,,,,,,"246","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203894","2024-09-03T09:00:00","21.73","-32.82",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","264",,,,,,,,,,,,"246","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6402622","2024-09-03T09:00:00","25.54","-30.06",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","262",,,,,,,,,,,,"246","50","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6501699","2024-09-03T09:00:00","29.65","-33.59",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,"246","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6801791","2024-09-03T09:00:00","29.67","-31.91",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","265",,,,,,,,,,,,"246","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1801759","2024-09-03T09:59:00","27.29","-31.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,"246","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301575","2024-09-03T10:00:00","28.26","-39.63",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","89","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,
"1301735","2024-09-03T10:00:00","22.95","-39.72",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","276",,,,,,,,,,,,"246","29","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301798","2024-09-03T10:00:00","28.79","-39.66",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","280",,,,,,,,,,,,"246","89","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301820","2024-09-03T10:00:00","28.98","-31.56",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","264",,,,,,,,,,,,"246","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101721","2024-09-03T10:00:00","28.12","-36.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"246","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101863","2024-09-03T10:00:00","22.02","-36.18",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","269",,,,,,,,,,,,"246","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4402656","2024-09-03T10:00:00","26.61","-34.11",,,"1","3","2","5",,,"11",,,,,,,,,"10192",,,,,,,,,,,,,,,,,,,,,"246","64","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,
"4402676","2024-09-03T10:00:00","27.30","-38.81",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","275",,,,,,,,,,,,"246","78","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203639","2024-09-03T10:00:00","25.51","-39.87",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","274",,,,,,,,,,,,"246","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203846","2024-09-03T10:00:00","25.81","-38.85",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","273",,,,,,,,,,,,"246","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203894","2024-09-03T10:00:00","21.73","-32.82",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","264",,,,,,,,,,,,"246","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6402622","2024-09-03T10:00:00","25.54","-30.07",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","262",,,,,,,,,,,,"246","50","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6501699","2024-09-03T10:00:00","29.66","-33.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"246","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6801791","2024-09-03T10:00:00","29.67","-31.92",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","265",,,,,,,,,,,,"246","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301575","2024-09-03T11:00:00","28.26","-39.64",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","89","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,
"1301735","2024-09-03T11:00:00","22.94","-39.72",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","276",,,,,,,,,,,,"246","29","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301798","2024-09-03T11:00:00","28.79","-39.67",,,"1","4","2","5",,,"11",,,,,,,,,"10219",,,"8",,,,,"9","280",,,,,,,,,,,,"246","89","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301820","2024-09-03T11:00:00","28.98","-31.57",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","264",,,,,,,,,,,,"246","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101863","2024-09-03T11:00:00","22.01","-36.19",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","269",,,,,,,,,,,,"246","26","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4402656","2024-09-03T11:00:00","26.62","-34.11",,,"1","3","2","5",,,"11",,,,,,,,,"10197",,,,,,,,,,,,,,,,,,,,,"246","64","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,
"4402676","2024-09-03T11:00:00","27.30","-38.81",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","275",,,,,,,,,,,,"246","78","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
