"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"KWHH1","2023-09-01T03:48:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","290","4","41",,,,,"10136",,,"0","273",,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-01T03:48:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","82",,,,,"10159",,,"0","266",,,,"1","277",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-01T03:48:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10171",,,"0","264",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-01T03:48:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","70","4","46",,,,,"10159",,,"0","268",,,,"1","269",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-01T03:48:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","62",,,,,"10156",,,"0","270",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"5100000","2023-09-01T03:50:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","76",,"84",,,,,"10172",,,"8","250",,,"217","9","260",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,
"1801606","2023-09-01T03:54:00","21.31","-157.87",,,"1","3","2","5",,,"11","5",,,,,,,,,,,"8","276",,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","F111FF","11AAAA1AAAAAAA","4",,,,,,,,
"KLIH1","2023-09-01T03:54:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","123",,,,,"10147",,,"0","258",,,,"1","267",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-01T03:54:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","300","4","46",,,,,"10136",,,"0","272",,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-01T03:54:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","62",,,,,"10160",,,"0","264",,,,"1","277",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-01T03:54:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","67",,,,,"10171",,,"0","264",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-01T03:54:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","60","4","46",,,,,"10158",,,"0","267",,,,"1","269",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-01T03:54:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","46",,,,,"10157",,,"0","272",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801605","2023-09-01T03:55:00","21.08","-157.79",,,"1","3","2","5",,,"11","5",,,,,,,,"10158",,,"8","263",,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"5100202","2023-09-01T03:56:00","21.40","-157.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","8","11","1","234","17","798","172","6","1","2","2","FFFFFF","1AAAAAAAAAA71A",,,,,,,,,
"5100207","2023-09-01T03:56:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"5100210","2023-09-01T03:56:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"5100213","2023-09-01T03:58:00","20.75","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"234","7","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"2101595","2023-09-01T04:00:00","21.50","-153.95",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"234","13","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"3201758","2023-09-01T04:00:00","25.15","-152.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"234","52","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"3201846","2023-09-01T04:00:00","21.49","-157.85",,,"1","3","2","5",,,"11",,,,,,,,,"10160",,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"4601697","2023-09-01T04:00:00","26.17","-151.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"234","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"4601778","2023-09-01T04:00:00","29.30","-158.31",,,"1","4","2","5",,,"11",,,,,,,,,"10221",,,"8",,,,,"9","270",,,,,,,,,,,,,"234","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"5100000","2023-09-01T04:00:00","23.50","-153.80",,,"1","5","2","5",,,"11",,"80","1","90",,,,,"10172","3","3","8","249",,,"213",,,,,,,,,,,,,,,"234","33","798","172","6","1","2","2","F11111","11AAA11A1AAAA1",,,,,,,,,
"5100201","2023-09-01T04:00:00","21.70","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","266",,,,"A",,,,"7","3",,,,"234","18","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,"4"
"5100202","2023-09-01T04:00:00","21.40","-157.70",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","265",,,,"A",,,,"8","4","8","11","1","234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,,,"4"
"5100207","2023-09-01T04:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","263",,,,"A",,,,"8","4",,,,"234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,"4"
"5100208","2023-09-01T04:00:00","22.30","-159.60",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","271",,,,"A",,,,"7","4",,,,"234","29","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,"4"
"5100210","2023-09-01T04:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","259",,,,"A",,,,"8","4","7","11","1","234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,,,"4"
"5100211","2023-09-01T04:00:00","21.30","-158.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0","269",,,,"1","271",,,,"A",,,,"9","2","16","11","1","234","18","993","114","6","1","2","2","11FFFF","1AAAAA1AA1871A",,,"6",,,,,,"4"
"5100212","2023-09-01T04:00:00","21.30","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","272",,,,"A",,,,"9","2","17","11","1","234","18","993","114","6","1","2","2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,,,"4"
"5100213","2023-09-01T04:00:00","20.80","-157.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","273",,,,"A",,,,"6","2","20","17","1","234","7","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1873A",,,"6",,,,,,"4"
"5103533","2023-09-01T04:00:00","25.17","-158.71",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","270",,,,,,,,,,,,,"234","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"5201677","2023-09-01T04:00:00","28.70","-152.22",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"234","82","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"KLIH1","2023-09-01T04:00:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","113",,,,,"10149","3","4","0","257",,,,"1","266",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,,,"4"
"KWHH1","2023-09-01T04:00:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","290","4","57",,,,,"10135","4","0","0","271",,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11511F","11AAA11AA18AA1","31",,"6",,,,,,"4"
"MOKH1","2023-09-01T04:00:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","72",,,,,"10159","4","0","0","264",,,,"1","276",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,,,"4"
"NWWH1","2023-09-01T04:00:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","57",,,,,"10171","5","0","0","265",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,"4"
"OOUH1","2023-09-01T04:00:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","60","4","41",,,,,"10158","3","3","0","269",,,,"1","269",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,,,"4"
"PRHH1","2023-09-01T04:00:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","62",,,,,"10156","3","3","0","269",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,"4"
"WDA7827","2023-09-01T04:00:00","21.40","-154.90",,,"1","6","2","5","9",,"1",,"80","4","108",,,,,"10162",,,"8","272",,,"195","3","263",,,"A",,"A","A",,,,,,,"234","14","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,
"WTEE","2023-09-01T04:00:00","22.40","-158.50",,,"1","6","2","5","9",,"1",,"70","4","98",,,,,"10169",,,"8","259",,,"208","3","265",,,"A",,"A","A",,,,,,,"234","28","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,
"WUSD","2023-09-01T04:00:00","21.30","-157.90",,,"1","4","0","0","0","0","1",,,,,,,,,"10151","3","5","0","274","0","220","195",,,,,,"A",,,,,,,,,"234","17","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,,"1",,,,,,"4"
"1801605","2023-09-01T04:01:00","21.04","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1801605","2023-09-01T04:03:00","21.04","-157.76",,,"1","3","2","5",,,"11","5",,,,,,,,"10163",,,"8","263",,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"1801606","2023-09-01T04:04:00","21.31","-157.87",,,"1","3","2","5",,,"11","5",,,,,,,,"10152",,,"8","272",,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"1801605","2023-09-01T04:05:00","21.04","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"KLIH1","2023-09-01T04:06:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","123",,,,,"10150",,,"0","257",,,,"1","266",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-01T04:06:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","280","4","41",,,,,"10137",,,"0","272",,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-01T04:06:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","62",,,,,"10160",,,"0","266",,,,"1","276",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-01T04:06:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","46",,,,,"10171",,,"0","266",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-01T04:06:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","60","4","31",,,,,"10158",,,"0","269",,,,"1","269",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-01T04:06:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","41",,,,,"10157",,,"0","269",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801605","2023-09-01T04:07:00","21.04","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1801605","2023-09-01T04:09:00","21.04","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"5100000","2023-09-01T04:10:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","77",,"94",,,,,"10171",,,"8","248",,,"214","9","260",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,
"1801605","2023-09-01T04:11:00","21.04","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"KLIH1","2023-09-01T04:12:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","103",,,,,"10151",,,"0","257",,,,"1","266",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-01T04:12:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","270","4","36",,,,,"10138",,,"0","271",,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-01T04:12:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","82",,,,,"10160",,,"0","265",,,,"1","277",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-01T04:12:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","57",,,,,"10172",,,"0","263",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-01T04:12:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","70","4","41",,,,,"10159",,,"0","267",,,,"1","269",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-01T04:12:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","20","4","46",,,,,"10158",,,"0","269",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801605","2023-09-01T04:13:00","21.04","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1801605","2023-09-01T04:15:00","21.03","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"5100208","2023-09-01T04:15:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"234","29","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"5100201","2023-09-01T04:16:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"234","18","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"1801605","2023-09-01T04:17:00","21.03","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1801606","2023-09-01T04:18:00","21.31","-157.87",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"KLIH1","2023-09-01T04:18:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","103",,,,,"10152",,,"0","257",,,,"1","266",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-01T04:18:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","280","4","41",,,,,"10138",,,"0","273",,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-01T04:18:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","57",,,,,"10161",,,"0","267",,,,"1","277",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-01T04:18:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","67",,,,,"10172",,,"0","262",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-01T04:18:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","110","4","21",,,,,"10160",,,"0","269",,,,"1","269",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-01T04:18:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","10","4","57",,,,,"10158",,,"0","269",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801605","2023-09-01T04:19:00","21.03","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"5100000","2023-09-01T04:20:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","74",,"95",,,,,"10173",,,"8","250",,,"213","9","260",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,
"1801605","2023-09-01T04:21:00","21.03","-157.76",,,"1","3","2","5",,,"11","5",,,,,,,,"10162",,,"8","264",,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,
"1801605","2023-09-01T04:23:00","21.03","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"KLIH1","2023-09-01T04:24:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","93",,,,,"10153",,,"0","257",,,,"1","266",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-01T04:24:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","250","4","31",,,,,"10140",,,"0","273",,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-01T04:24:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","77",,,,,"10161",,,"0","264",,,,"1","277",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-01T04:24:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","62",,,,,"10173",,,"0","261",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-01T04:24:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","50","4","46",,,,,"10161",,,"0","267",,,,"1","269",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-01T04:24:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","57",,,,,"10158",,,"0","268",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"1801605","2023-09-01T04:25:00","21.03","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"5100202","2023-09-01T04:26:00","21.40","-157.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","7","11","1","234","17","798","172","6","1","2","2","FFFFFF","1AAAAAAAAAA71A",,,,,,,,,
"5100207","2023-09-01T04:26:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"234","17","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"5100210","2023-09-01T04:26:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"1801605","2023-09-01T04:27:00","21.03","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"5100213","2023-09-01T04:28:00","20.75","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"234","7","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,
"1801605","2023-09-01T04:29:00","21.03","-157.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","17","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"5100000","2023-09-01T04:30:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","71",,"91",,,,,"10175",,,"8","251",,,"208","9","260",,,,,,,,,,,,,"234","33","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"5100211","2023-09-01T04:30:00","21.30","-157.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8","269",,,,"9","271",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","11FFFF","1AAAAA1AA1AAAA",,,,,,,,,
"5100212","2023-09-01T04:30:00","21.30","-158.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","16","10","1","234","18","798","172","6","1","2","2","FFFFFF","1AAAAAAAAAA71A",,,,,,,,,
"KLIH1","2023-09-01T04:30:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","98",,,,,"10153",,,"0","257",,,,"1","266",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"KWHH1","2023-09-01T04:30:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","36",,,,,"10138",,,"0","274",,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11311F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"MOKH1","2023-09-01T04:30:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","72",,,,,"10162",,,"0","264",,,,"1","277",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"NWWH1","2023-09-01T04:30:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","72",,,,,"10174",,,"0","262",,,,,,,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
"OOUH1","2023-09-01T04:30:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","60","4","41",,,,,"10162",,,"0","266",,,,"1","269",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,"4"
"PRHH1","2023-09-01T04:30:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","72",,,,,"10159",,,"0","268",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,,,"4"
