"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"6203615","2022-09-06T16:00:00","26.31","-64.99",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,,"9","291",,,,,,,,,,,,,"243","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6203627","2022-09-06T16:00:00","21.94","-69.88",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,,"9","294",,,,,,,,,,,,,"243","19","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6203730","2022-09-06T16:00:00","24.88","-61.04",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,,"9","285",,,,,,,,,,,,,"243","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"EUMDE05","2022-09-06T16:00:00","20.25","-65.98",,,"1","5","2","5","1","4","1","5",,,,,,,,"10141","7","1","8","308",,,,"240",,,,,,,,,,,,,,,"243","5","798","172","5","0",,"2","F17111","11AAA11A1AAAA1",,"5",,,,,,
"NWS1968","2022-09-06T16:00:00","21.50","-69.80",,,"1","5","2","5","7","4","1",,,,,,,,,"10150","0","3","8","310",,"267",,"251",,,,,"A",,"A","A",,,,,,,"243","19","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,
"4100043","2022-09-06T16:10:00","21.03","-64.79",,,"1","5","2","5",,,"11","5","232",,"80",,,,,"10114",,,"8","283",,,,"261","9","286",,,,,,,,,,,,,"243","14","798","172","6","1","2","2","115111","11AAA11A11AAAA",,,,,,,,
"4100046","2022-09-06T16:10:00","23.82","-68.38",,,"1","5","2","5",,,"11","5","11",,"81",,,,,"10135",,,"8","282",,,,"261","9","293",,,,,,,,,,,,,"243","38","798","172","6","1","2","2","111411","11AAA11A11AAAA",,,,,,,,
"4100049","2022-09-06T16:10:00","27.49","-62.94",,,"1","5","2","5",,,"11","5","117",,"72",,,,,"10154",,,"8","285",,,,"255","9","290",,,,,,,,,,,,,"243","72","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,
"4100043","2022-09-06T16:20:00","21.03","-64.79",,,"1","5","2","5",,,"11","5","229",,"82",,,,,"10114",,,"8","284",,,,"260","9","286",,,,,,,,,,,,,"243","14","798","172","6","1","2","2","115111","11AAA11A11AAAA",,,,,,,,
"4100046","2022-09-06T16:20:00","23.82","-68.38",,,"1","5","2","5",,,"11","5","11",,"85",,,,,"10134",,,"8","281",,,,"259","9","293",,,,,,,,,,,,,"243","38","798","172","6","1","2","2","111411","11AAA11A11AAAA",,,,,,,,
"4100049","2022-09-06T16:20:00","27.49","-62.94",,,"1","5","2","5",,,"11","5","118",,"70",,,,,"10154",,,"8","285",,,,"254","9","290",,,,,,,,,,,,,"243","72","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,
"4100043","2022-09-06T16:30:00","21.03","-64.79",,,"1","5","2","5",,,"11","5","227",,"84",,,,,"10113",,,"8","284",,,,"259","9","285",,,,,,,,,,,,,"243","14","798","172","6","0",,"2","115111","11AAA11A11AAAA",,,,,,,,
"4100046","2022-09-06T16:30:00","23.82","-68.38",,,"1","5","2","5",,,"11","5","22",,"82",,,,,"10135",,,"8","280",,,,"259","9","293",,,,,,,,,,,,,"243","38","798","172","6","0",,"2","111411","11AAA11A11AAAA",,,,,,,,
"4100049","2022-09-06T16:30:00","27.49","-62.94",,,"1","5","2","5",,,"11","5","113",,"70",,,,,"10154",,,"8","282",,,,"254","9","290",,,,,,,,,,,,,"243","72","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,,
"4100043","2022-09-06T16:40:00","21.03","-64.79",,,"1","5","2","5",,,"11","5","224",,"82",,,,,"10110",,,"8","284",,,,"261","9","286",,,,,,,,,,,,,"243","14","798","172","6","1","2","2","115111","11AAA11A11AAAA",,,,,,,,
"4100046","2022-09-06T16:40:00","23.82","-68.38",,,"1","5","2","5",,,"11","5","17",,"66",,,,,"10137",,,"8","274",,,,"256","9","293",,,,,,,,,,,,,"243","38","798","172","6","1","2","2","111211","11AAA11A11AAAA",,,,,,,,
"4100049","2022-09-06T16:40:00","27.49","-62.94",,,"1","5","2","5",,,"11","5","123",,"73",,,,,"10154",,,"8","285",,,,"254","9","290",,,,,,,,,,,,,"243","72","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,
"4100043","2022-09-06T16:50:00","21.00","-64.80",,,"1","5","2","5",,,"11",,"230","1","90",,,,,"10108",,,"8","285",,,,"259",,,,,,,,,,,"4","8","10","2","243","14","798","172","6","1","2","2","F15111","11AAA11A1AA31A",,,,,,,,
"4100046","2022-09-06T16:50:00","23.82","-68.38",,,"1","5","2","5",,,"11","5","21",,"73",,,,,"10134",,,"8","279",,,,"260","9","293",,,,,,,,,,,,,"243","38","798","172","6","1","2","2","111211","11AAA11A11AAAA",,,,,,,,
"4100049","2022-09-06T16:50:00","27.50","-62.90",,,"1","5","2","5",,,"11",,"130","1","80",,,,,"10154",,,"8","287",,,,"254",,,,,,,,,,,"3","14","9","2","243","72","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,
"6204563","2022-09-06T16:59:00","29.23","-66.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301570","2022-09-06T17:00:00","28.06","-60.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"243","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301571","2022-09-06T17:00:00","28.99","-60.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"243","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1501662","2022-09-06T17:00:00","24.55","-64.95",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"243","44","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1501691","2022-09-06T17:00:00","29.27","-60.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"243","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201769","2022-09-06T17:00:00","27.84","-65.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201770","2022-09-06T17:00:00","28.37","-67.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"243","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4100043","2022-09-06T17:00:00","21.00","-64.80",,,"1","4","2","0","0","0","11","0","220","1","80",,,,,"10110",,,"0","284",,,,"261","1","286",,,,"A",,,,,,,,,"243","14","993","114","6","1","2","2","115111","11AAA11A118AAA",,,"6",,,,,"4"
"4100046","2022-09-06T17:00:00","23.80","-68.40",,,"1","4","2","0","0","0","11","0","20","1","70",,,,,"10137",,,"0","274",,,,"256","1","293",,,,"A",,,,,,,,,"243","38","993","114","6","1","2","2","111211","11AAA11A118AAA",,,"6",,,,,"4"
"4100049","2022-09-06T17:00:00","27.50","-62.90",,,"1","4","2","0","0","0","11","0","120","1","70",,,,,"10154",,,"0","285",,,,"254","1","290",,,,"A",,,,,,,,,"243","72","993","114","6","1","2","2","111111","11AAA11A118AAA",,,"6",,,,,"4"
"4101642","2022-09-06T17:00:00","29.81","-68.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,,"243","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101644","2022-09-06T17:00:00","26.95","-65.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"243","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101714","2022-09-06T17:00:00","29.14","-67.83",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,,"9","298",,,,,,,,,,,,,"243","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101723","2022-09-06T17:00:00","27.37","-65.58",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","293",,,,,,,,,,,,,"243","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101724","2022-09-06T17:00:00","21.37","-68.98",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","18","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101755","2022-09-06T17:00:00","29.84","-61.71",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,,"9","296",,,,,,,,,,,,,"243","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101848","2022-09-06T17:00:00","27.16","-63.77",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,,"9","289",,,,,,,,,,,,,"243","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4102547","2022-09-06T17:00:00","20.09","-61.76",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,,"9","286",,,,,,,,,,,,,"243","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4102549","2022-09-06T17:00:00","23.90","-64.52",,,"1","4","2","5",,,"11",,,,,,,,,"10065",,,"8",,,,,,"9","286",,,,,,,,,,,,,"243","34","798","172","7","0",,"2","1FFF4F","1AAAA1AAA1AAAA","4",,,,,,,
"4102632","2022-09-06T17:00:00","29.47","-68.44",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,,"9","302",,,,,,,,,,,,,"243","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4102667","2022-09-06T17:00:00","22.21","-60.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"243","20","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401576","2022-09-06T17:00:00","28.52","-60.39",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,,"9","297",,,,,,,,,,,,,"243","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401864","2022-09-06T17:00:00","20.59","-60.22",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,,"9","289",,,,,,,,,,,,,"243","0","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401874","2022-09-06T17:00:00","24.96","-65.40",,,"1","4","2","5",,,"11",,,,,,,,,"10082",,,"8",,,,,,"9","287",,,,,,,,,,,,,"243","45","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,,,
"4402618","2022-09-06T17:00:00","28.71","-60.66",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,,"9","297",,,,,,,,,,,,,"243","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4402665","2022-09-06T17:00:00","24.09","-62.51",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,,"9","285",,,,,,,,,,,,,"243","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6203615","2022-09-06T17:00:00","26.32","-64.97",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,,"9","291",,,,,,,,,,,,,"243","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6203627","2022-09-06T17:00:00","21.94","-69.89",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,,"9","294",,,,,,,,,,,,,"243","19","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6203730","2022-09-06T17:00:00","24.88","-61.05",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","285",,,,,,,,,,,,,"243","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"9HXD9","2022-09-06T17:00:00","21.10","-68.20",,,"1","5","2","5","7","4","1",,,,,,,,,"10122","8","14","8","288",,"251",,"237",,,,,"A",,"A","A",,,,,,,"243","18","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,
"EUMDE05","2022-09-06T17:00:00","20.43","-65.71",,,"1","5","2","5","1","4","1","5",,,,,,,,"10136","7","9","8","313",,,,"241",,,,,,,,,,,,,,,"243","5","798","172","5","0",,"2","F37111","11AAA11A1AAAA1",,"5",,,,,,
"NWS1968","2022-09-06T17:00:00","21.70","-70.00",,,"1","5","2","5","7","4","1",,,,,,,,,"10145","8","5","8","318",,"271",,"254",,,,,"A",,"A","A",,,,,,,"242","10","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1",,"5",,,,,,
"4102548","2022-09-06T17:01:00","20.11","-68.62",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","8","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4100043","2022-09-06T17:10:00","21.03","-64.79",,,"1","5","2","5",,,"11","5","224",,"81",,,,,"10108",,,"8","286",,,,"259","9","286",,,,,,,,,,,,,"243","14","798","172","6","1","2","2","115111","11AAA11A11AAAA",,,,,,,,
"4100046","2022-09-06T17:10:00","23.82","-68.38",,,"1","5","2","5",,,"11","5","11",,"69",,,,,"10132",,,"8","281",,,,"257","9","293",,,,,,,,,,,,,"243","38","798","172","6","1","2","2","111211","11AAA11A11AAAA",,,,,,,,
"4100049","2022-09-06T17:10:00","27.49","-62.94",,,"1","5","2","5",,,"11","5","131",,"76",,,,,"10153",,,"8","288",,,,"254","9","290",,,,,,,,,,,,,"243","72","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,
"4100043","2022-09-06T17:20:00","21.03","-64.79",,,"1","5","2","5",,,"11","5","221",,"77",,,,,"10107",,,"8","285",,,,"261","9","286",,,,,,,,,,,,,"243","14","798","172","6","1","2","2","115111","11AAA11A11AAAA",,,,,,,,
"4100046","2022-09-06T17:20:00","23.82","-68.38",,,"1","5","2","5",,,"11","5","14",,"78",,,,,"10132",,,"8","283",,,,"259","9","293",,,,,,,,,,,,,"243","38","798","172","6","1","2","2","111411","11AAA11A11AAAA",,,,,,,,
"4100049","2022-09-06T17:20:00","27.49","-62.94",,,"1","5","2","5",,,"11",,"130",,"73",,,,,"10152",,,"8","287",,,,"253","9","290",,,,,,,,,,,,,"243","72","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,
"4100043","2022-09-06T17:30:00","21.03","-64.79",,,"1","5","2","5",,,"11","5","222",,"84",,,,,"10106",,,"8","285",,,,"263","9","286",,,,,,,,,,,,,"243","14","798","172","6","0",,"2","115111","11AAA11A11AAAA",,,,,,,,
"4100046","2022-09-06T17:30:00","23.82","-68.38",,,"1","5","2","5",,,"11","5","15",,"80",,,,,"10130",,,"8","283",,,,"256","9","293",,,,,,,,,,,,,"243","38","798","172","6","0",,"2","111411","11AAA11A11AAAA",,,,,,,,
"4100049","2022-09-06T17:30:00","27.49","-62.94",,,"1","5","2","5",,,"11","5","131",,"66",,,,,"10151",,,"8","288",,,,"255","9","290",,,,,,,,,,,,,"243","72","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,,
"4100043","2022-09-06T17:40:00","21.03","-64.79",,,"1","5","2","5",,,"11","5","215",,"84",,,,,"10106",,,"8","284",,,,"265","9","286",,,,,,,,,,,,,"243","14","798","172","6","1","2","2","113111","11AAA11A11AAAA",,,,,,,,
"4100046","2022-09-06T17:40:00","23.82","-68.38",,,"1","5","2","5",,,"11",,"10",,"83",,,,,"10128",,,"8","284",,,,"246","9","293",,,,,,,,,,,,,"243","38","798","172","6","1","2","2","111411","11AAA11A11AAAA",,,,,,,,
"4100049","2022-09-06T17:40:00","27.49","-62.94",,,"1","4","2","5",,,"11","5","137",,"74",,,,,"10149",,,"8","287",,,,"256",,,,,,,,,,,,,,,"243","72","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,
"4100043","2022-09-06T17:50:00","21.00","-64.80",,,"1","5","2","5",,,"11",,"220","1","80",,,,,"10104",,,"8","283",,,,"264",,,,,,,,,,,"4","7","10","1","243","14","798","172","6","1","2","2","F15111","11AAA11A1AA31A",,,,,,,,
"4100046","2022-09-06T17:50:00","23.82","-68.38",,,"1","5","2","5",,,"11","5","7",,"83",,,,,"10126",,,"8","284",,,,"250","9","293",,,,,,,,,,,,,"243","38","798","172","6","1","2","2","111411","11AAA11A11AAAA",,,,,,,,
"4100049","2022-09-06T17:50:00","27.50","-62.90",,,"1","5","2","5",,,"11",,"140","1","70",,,,,"10149",,,"8","282",,,,"254",,,,,,,,,,,"4","18","9","2","243","72","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,
"6204563","2022-09-06T17:59:00","29.24","-66.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301570","2022-09-06T18:00:00","28.07","-60.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"243","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1301571","2022-09-06T18:00:00","28.99","-60.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"243","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1501662","2022-09-06T18:00:00","24.56","-64.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"243","44","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"1501691","2022-09-06T18:00:00","29.26","-60.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"243","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201769","2022-09-06T18:00:00","27.84","-65.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201770","2022-09-06T18:00:00","28.37","-67.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"243","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4100043","2022-09-06T18:00:00","21.03","-64.79",,,"1","5","2","5",,,"11","5","229",,"86",,,,,"10102",,,"8","286",,,,"258","9","286",,,,,,,,,,,,,"243","14","798","172","6","1","2","2","115111","11AAA11A11AAAA",,,,,,,,
"4100046","2022-09-06T18:00:00","23.82","-68.38",,,"1","5","2","5",,,"11","5","2",,"79",,,,,"10125",,,"8","284",,,,"250","9","293",,,,,,,,,,,,,"243","38","798","172","6","1","2","2","111411","11AAA11A11AAAA",,,,,,,,
"4100049","2022-09-06T18:00:00","27.49","-62.94",,,"1","5","2","5",,,"11","5","135",,"74",,,,,"10148",,,"8","283",,,,"255","9","290",,,,,,,,,,,,,"243","72","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,
"4101642","2022-09-06T18:00:00","29.81","-68.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,,"243","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101644","2022-09-06T18:00:00","26.96","-65.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"243","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4101714","2022-09-06T18:00:00","29.15","-67.82",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,,"9","299",,,,,,,,,,,,,"243","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101723","2022-09-06T18:00:00","27.37","-65.58",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,,"9","293",,,,,,,,,,,,,"243","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101724","2022-09-06T18:00:00","21.37","-68.98",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","18","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101755","2022-09-06T18:00:00","29.85","-61.71",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,,"9","296",,,,,,,,,,,,,"243","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4101848","2022-09-06T18:00:00","27.17","-63.76",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,,"9","289",,,,,,,,,,,,,"243","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4102547","2022-09-06T18:00:00","20.10","-61.76",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,,"9","286",,,,,,,,,,,,,"243","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4102548","2022-09-06T18:00:00","20.11","-68.63",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","8","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4102549","2022-09-06T18:00:00","23.92","-64.51",,,"1","4","2","5",,,"11",,,,,,,,,"10061",,,"8",,,,,,"9","286",,,,,,,,,,,,,"243","34","798","172","7","0",,"2","1FFF4F","1AAAA1AAA1AAAA","4",,,,,,,
"4102632","2022-09-06T18:00:00","29.48","-68.44",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,,"9","303",,,,,,,,,,,,,"243","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4102667","2022-09-06T18:00:00","22.22","-60.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"243","20","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4401576","2022-09-06T18:00:00","28.52","-60.38",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,,"9","297",,,,,,,,,,,,,"243","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401864","2022-09-06T18:00:00","20.59","-60.23",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,,"9","289",,,,,,,,,,,,,"243","0","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4401874","2022-09-06T18:00:00","24.97","-65.42",,,"1","4","2","5",,,"11",,,,,,,,,"10061",,,"8",,,,,,"9","287",,,,,,,,,,,,,"243","45","798","172","7","0",,"2","1FFF4F","1AAAA1AAA1AAAA","4",,,,,,,
"4402618","2022-09-06T18:00:00","28.71","-60.65",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,,"9","297",,,,,,,,,,,,,"243","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4402665","2022-09-06T18:00:00","24.10","-62.51",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,,"9","286",,,,,,,,,,,,,"243","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6203615","2022-09-06T18:00:00","26.32","-64.97",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,,"9","291",,,,,,,,,,,,,"243","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6203627","2022-09-06T18:00:00","21.94","-69.90",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,,"9","295",,,,,,,,,,,,,"243","19","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"6203730","2022-09-06T18:00:00","24.89","-61.07",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,,"9","285",,,,,,,,,,,,,"243","41","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"9HXD9","2022-09-06T18:00:00","21.30","-68.50",,,"1","5","2","5","7","4","1",,,,,,,,,"10119","8","10","8","291",,"254",,"240",,,,,"A",,"A","A",,,,,,,"243","18","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,
"EUMDE05","2022-09-06T18:00:00","20.60","-65.43",,,"1","5","2","5","1","4","1",,,,,,,,,"10128","7","18","8","312",,,,"245",,,,,,,,,,,,,,,"243","5","798","172","5","0",,"2","F37111","11AAA11A1AAAA1",,"5",,,,,,
"JMJRCES","2022-09-06T18:00:00","29.00","-69.80",,,"1","4","0","0",,,"1",,,,,,,,,"10099",,,"0","290",,,"1","288",,,,,,"A",,,,,,,,,"243","99","992","114","5","0",,"2","F1FF13","1AAAA11A1A8AAA",,,"6",,,,,"4"
"4100043","2022-09-06T18:10:00","21.03","-64.79",,,"1","5","2","5",,,"11","5","227",,"82",,,,,"10101",,,"8","286",,,,"260","9","286",,,,,,,,,,,,,"243","14","798","172","6","1","2","2","115111","11AAA11A11AAAA",,,,,,,,
"4100046","2022-09-06T18:10:00","23.82","-68.38",,,"1","5","2","5",,,"11","5","3",,"80",,,,,"10123",,,"8","284",,,,"250","9","293",,,,,,,,,,,,,"243","38","798","172","6","1","2","2","111411","11AAA11A11AAAA",,,,,,,,
