"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","IND_FOR_PRECIP"
"4602529","2022-09-10T15:00:00","28.64","-124.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","213",,,,,,,,,,,,"237","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-10T15:00:00","28.57","-125.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","218",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-10T15:00:00","27.15","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","216",,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602553","2022-09-10T15:00:00","29.92","-123.11",,,"1","4","2","5",,,"11",,,,,,,,,"10072",,,"8",,,,,"9","194",,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602555","2022-09-10T15:00:00","29.05","-122.62",,,"1","4","2","5",,,"11",,,,,,,,,"10065",,,"8",,,,,"9","209",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF4F","1AAAA1AAA1AAAA","4",,,,,
"4602557","2022-09-10T15:00:00","28.34","-123.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","214",,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602717","2022-09-10T15:00:00","25.44","-128.36",,,"1","4","2","5",,,"11",,,,,,,,,"10119",,,"8",,,,,"9","226",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602721","2022-09-10T15:00:00","21.97","-121.17",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,"9","249",,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602742","2022-09-10T15:00:00","21.98","-126.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"237","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602745","2022-09-10T15:00:00","22.23","-120.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"237","20","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102612","2022-09-10T15:00:00","22.42","-129.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"237","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602738","2022-09-10T15:01:00","27.30","-129.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602746","2022-09-10T15:01:00","29.00","-125.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","217",,,,,,,,,,,,"237","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602737","2022-09-10T15:02:00","21.44","-127.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602528","2022-09-10T15:04:00","27.40","-121.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602706","2022-09-10T15:04:00","28.63","-126.37",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","213",,,,,,,,,,,,"237","86","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2022-09-10T15:04:00","25.42","-128.94",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,"9","227",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602741","2022-09-10T15:04:00","28.23","-125.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201843","2022-09-10T16:00:00","21.40","-128.83",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,"9","245",,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602527","2022-09-10T16:00:00","28.93","-127.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","217",,,,,,,,,,,,"237","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602529","2022-09-10T16:00:00","28.64","-124.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","214",,,,,,,,,,,,"237","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602553","2022-09-10T16:00:00","29.91","-123.12",,,"1","4","2","5",,,"11",,,,,,,,,"10077",,,"8",,,,,"9","194",,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602555","2022-09-10T16:00:00","29.06","-122.63",,,"1","4","2","5",,,"11",,,,,,,,,"10071",,,"8",,,,,"9","209",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF4F","1AAAA1AAA1AAAA","4",,,,,
"4602557","2022-09-10T16:00:00","28.34","-123.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","214",,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602717","2022-09-10T16:00:00","25.44","-128.36",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,"9","226",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2022-09-10T16:00:00","25.42","-128.94",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,"9","227",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602721","2022-09-10T16:00:00","21.97","-121.17",,,"1","4","2","5",,,"11",,,,,,,,,"10114",,,"8",,,,,"9","249",,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602737","2022-09-10T16:00:00","21.45","-127.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602742","2022-09-10T16:00:00","21.97","-126.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"237","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602746","2022-09-10T16:00:00","29.01","-125.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","217",,,,,,,,,,,,"237","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102612","2022-09-10T16:00:00","22.41","-129.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"237","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-10T16:01:00","27.14","-123.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","217",,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602738","2022-09-10T16:01:00","27.30","-129.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-10T16:02:00","28.58","-125.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","218",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602741","2022-09-10T16:02:00","28.23","-125.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602528","2022-09-10T16:04:00","27.28","-121.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602706","2022-09-10T16:04:00","28.63","-126.46",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,"9","213",,,,,,,,,,,,"237","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602745","2022-09-10T16:04:00","22.22","-120.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"237","20","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201843","2022-09-10T17:00:00","21.40","-128.83",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","245",,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602527","2022-09-10T17:00:00","28.93","-127.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","218",,,,,,,,,,,,"237","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-10T17:00:00","28.58","-125.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","218",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-10T17:00:00","27.14","-123.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","217",,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602553","2022-09-10T17:00:00","29.91","-123.12",,,"1","4","2","5",,,"11",,,,,,,,,"10083",,,"8",,,,,"9","195",,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602555","2022-09-10T17:00:00","29.07","-122.62",,,"1","4","2","5",,,"11",,,,,,,,,"10078",,,"8",,,,,"9","210",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2022-09-10T17:00:00","25.42","-128.94",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","227",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602721","2022-09-10T17:00:00","21.97","-121.18",,,"1","4","2","5",,,"11",,,,,,,,,"10117",,,"8",,,,,"9","249",,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602737","2022-09-10T17:00:00","21.45","-127.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602738","2022-09-10T17:00:00","27.31","-129.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602741","2022-09-10T17:00:00","28.23","-125.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602745","2022-09-10T17:00:00","22.22","-120.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"237","20","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602746","2022-09-10T17:00:00","29.01","-125.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","218",,,,,,,,,,,,"237","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102612","2022-09-10T17:00:00","22.40","-129.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"237","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"D5HE9","2022-09-10T17:00:00","29.70","-121.30",,,"1","6","2","5","3","4","1",,"320","4","103","1","98",,,"10129","4","0","8","220",,"210","205","7","220",,,"A",,"A","A",,,,,,"237","91","798","172","5","1","2","2","111111","111AA111118AA1",,"5",,,,
"4602557","2022-09-10T17:01:00","28.34","-123.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","215",,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602717","2022-09-10T17:02:00","25.44","-128.36",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,"9","226",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602742","2022-09-10T17:02:00","21.96","-126.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"237","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602528","2022-09-10T17:03:00","27.29","-121.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602529","2022-09-10T17:04:00","28.63","-124.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","214",,,,,,,,,,,,"237","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201843","2022-09-10T18:00:00","21.41","-128.84",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","246",,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602527","2022-09-10T18:00:00","28.93","-127.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","218",,,,,,,,,,,,"237","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-10T18:00:00","27.14","-123.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","217",,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602553","2022-09-10T18:00:00","29.91","-123.12",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","195",,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602555","2022-09-10T18:00:00","29.08","-122.62",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,"9","210",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602557","2022-09-10T18:00:00","28.33","-123.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","215",,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602717","2022-09-10T18:00:00","25.44","-128.35",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","227",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602737","2022-09-10T18:00:00","21.45","-127.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602738","2022-09-10T18:00:00","27.31","-129.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602742","2022-09-10T18:00:00","21.95","-126.81",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"237","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602746","2022-09-10T18:00:00","29.02","-125.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","218",,,,,,,,,,,,"237","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102612","2022-09-10T18:00:00","22.39","-129.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"237","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-10T18:01:00","28.59","-125.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602528","2022-09-10T18:04:00","27.29","-121.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602529","2022-09-10T18:04:00","28.63","-124.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","214",,,,,,,,,,,,"237","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602706","2022-09-10T18:04:00","28.64","-126.43",,,"1","4","2","5",,,"11",,,,,,,,,"10119",,,"8",,,,,"9","213",,,,,,,,,,,,"237","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2022-09-10T18:04:00","25.43","-128.94",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,"9","227",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602721","2022-09-10T18:04:00","21.97","-121.18",,,"1","4","2","5",,,"11",,,,,,,,,"10120",,,"8",,,,,"9","249",,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602741","2022-09-10T18:04:00","28.24","-125.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201843","2022-09-10T19:00:00","21.41","-128.84",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","247",,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602527","2022-09-10T19:00:00","28.93","-127.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602528","2022-09-10T19:00:00","27.30","-121.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602553","2022-09-10T19:00:00","29.90","-123.12",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","195",,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602555","2022-09-10T19:00:00","29.09","-122.62",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,"9","211",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602557","2022-09-10T19:00:00","28.33","-123.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","215",,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602717","2022-09-10T19:00:00","25.43","-128.35",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,"9","227",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602721","2022-09-10T19:00:00","21.97","-121.19",,,"1","4","2","5",,,"11",,,,,,,,,"10119",,,"8",,,,,"9","250",,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602738","2022-09-10T19:00:00","27.31","-129.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"237","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602742","2022-09-10T19:00:00","21.95","-126.80",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"237","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602745","2022-09-10T19:00:00","22.21","-120.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"237","20","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102612","2022-09-10T19:00:00","22.39","-129.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"237","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-10T19:01:00","28.59","-125.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-10T19:01:00","27.14","-123.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602737","2022-09-10T19:02:00","21.46","-127.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602746","2022-09-10T19:03:00","29.02","-125.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602529","2022-09-10T19:04:00","28.63","-124.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","214",,,,,,,,,,,,"237","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602706","2022-09-10T19:04:00","28.59","-126.40",,,"1","4","2","5",,,"11",,,,,,,,,"10123",,,"8",,,,,"9","214",,,,,,,,,,,,"237","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2022-09-10T19:04:00","25.39","-128.52",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","229",,,,,,,,,,,,"237","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602741","2022-09-10T19:04:00","28.24","-125.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201843","2022-09-10T20:00:00","21.41","-128.85",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","249",,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602527","2022-09-10T20:00:00","28.93","-127.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,"237","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602531","2022-09-10T20:00:00","28.59","-125.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602532","2022-09-10T20:00:00","27.14","-123.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602553","2022-09-10T20:00:00","29.90","-123.12",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","196",,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602555","2022-09-10T20:00:00","29.09","-122.61",,,"1","4","2","5",,,"11",,,,,,,,,"10085",,,"8",,,,,"9","211",,,,,,,,,,,,"237","92","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,
"4602557","2022-09-10T20:00:00","28.33","-123.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","216",,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602721","2022-09-10T20:00:00","21.97","-121.19",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,"9","250",,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602737","2022-09-10T20:00:00","21.46","-127.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","245",,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602738","2022-09-10T20:00:00","27.31","-129.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"237","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602742","2022-09-10T20:00:00","21.93","-126.80",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"237","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
