"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"VTWS","2016-09-12T21:10:00","22.50","88.30",,,"1","4","2","0","7","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-12T23:59:00","21.00","88.20",,,"1","4","2","0","7","3","1","0","140","1","50",,,,"10074",,,"0","286",,,"1","266",,,,,,"A",,,"222","18","992","114","5","1","2","1","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-13T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-13T02:59:00","21.00","88.20",,,"1","4","2","0","2","0","1","0","100","1","40",,,,"10098",,,"0","303",,,"1","259",,,,,,"A",,,"222","18","992","114","5","1","2","2","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-13T03:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-13T05:59:00","21.00","88.20",,,"1","4","2","0","6","0","1","0","80","1","40",,,,"10092",,,"0","305",,,"1","255",,,,,,"A",,,"222","18","992","114","5","1","2","2","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-13T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-13T08:59:00","21.00","88.20",,,"1","4","2","0","7","0","1","0","140","1","60",,,,"10071",,,"0","299",,,"1","251",,,,,,"A",,,"222","18","992","114","5","1","2","2","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-13T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-13T11:59:00","21.00","88.20",,,"1","4","2","0","1","0","1","0","170","1","70",,,,"10067",,,"0","296",,,"1","254",,,,,,"A",,,"222","18","992","114","5","1","2","2","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-13T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-13T14:59:00","21.00","88.20",,,"1","4","2","0","4","0","1","0","140","1","40",,,,"10096",,,"0","294",,,"1","263",,,,,,"A",,,"222","18","992","114","5","1","2","1","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-13T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-13T17:59:00","21.00","88.20",,,"1","4","2","0","5","0","1","0","130","1","30",,,,"10098",,,"0","291",,,"1","256",,,,,,"A",,,"222","18","992","114","5","1","2","1","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-13T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-13T20:59:00","21.20","88.20",,,"1","4","2","0","8","1","1","0","160","1","40",,,,"10087",,,"0","290",,,"1","249",,,,,,"A",,,"222","18","992","114","5","1","2","1","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-13T21:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-13T23:59:00","21.70","88.00",,,"1","4","2","0","8","3","1","0","70","1","10",,,,"10089",,,"0","280",,,"1","258",,,,,,"A",,,"222","18","992","114","5","1","2","1","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-14T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-14T02:59:00","22.20","88.20",,,"1","4","2","0","8","3","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-14T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-14T05:59:00","22.60","88.30",,,"1","4","2","0","8","2","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-14T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-14T08:59:00","22.50","88.30",,,"1","4","2","0","3","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-14T09:10:00","22.50","88.30",,,"1","4","2","0","4","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-14T11:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-14T12:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-14T14:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-14T15:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-14T18:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-14T20:59:00","22.50","88.30",,,"1","4","2","0",,,"1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-14T21:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-14T23:59:00","22.50","88.30",,,"1","4","2","0","4","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-15T00:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-15T02:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-15T05:59:00","22.50","88.30",,,"1","4","2","0","4","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-15T06:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA16A6A8AAA","6",,"4"
"VTZJ","2016-09-15T08:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-15T09:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-15T11:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-15T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-15T14:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-15T15:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-15T17:59:00","22.50","88.30",,,"1","4","2","0","4","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-15T18:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-15T20:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-15T21:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-15T23:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-16T00:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-16T02:59:00","22.50","88.30",,,"1","4","2","0","4","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-16T03:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-16T05:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-16T06:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-16T08:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-16T09:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-16T11:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-16T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-16T14:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-16T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-16T17:59:00","22.50","88.30",,,"1","4","2","0","4","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-16T18:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-16T20:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-16T21:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-16T23:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-17T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-17T02:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-17T03:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-17T05:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-17T06:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-17T08:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-17T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-17T11:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-17T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-17T14:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-17T15:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-17T17:59:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-17T18:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-17T20:59:00","22.60","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-17T21:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-17T23:59:00","22.60","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-18T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-18T02:59:00","22.60","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-18T03:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-18T05:59:00","22.40","88.10",,,"1","4","2","0","5","1","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-18T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-18T08:59:00","22.00","88.20",,,"1","4","2","0","4","2","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-18T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-18T11:59:00","21.80","88.00",,,"1","4","2","0","5","1","1","0","160","1","30",,,,"10071",,,"0","301",,,"1","261",,,,,,"A",,,"222","18","992","114","5","1","2","2","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-18T12:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-18T14:59:00","21.60","88.00",,,"1","4","2","0","4","1","1","0","210","1","60",,,,"10086",,,"0","297",,,"1","264",,,,,,"A",,,"222","18","992","114","5","1","2","1","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-18T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-18T17:59:00","21.10","88.20",,,"1","4","2","0","4","3","1","0","240","1","80",,,,"10083",,,"0","295",,,"1","258",,,,,,"A",,,"222","18","992","114","5","1","2","1","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-18T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-18T20:59:00","20.50","88.50",,,"1","4","2","0","4","3","1","0","250","1","80",,,,"10069",,,"0","292",,,"1","259",,,,,,"A",,,"222","8","992","114","5","1","2","1","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-18T21:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTZJ","2016-09-18T23:59:00","20.00","88.90",,,"1","4","2","0","3","3","1","0","240","1","90",,,,"10076",,,"0","291",,,"1","262",,,,,,"A",,,"222","8","992","114","5","1","2","2","F11111","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-19T00:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-19T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-19T06:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-19T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-19T12:10:00","22.50","88.30",,,"1","4","2","0","2","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-19T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-19T18:10:00","22.50","88.30",,,"1","4","2","0","6","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-19T21:10:00","22.50","88.30",,,"1","4","2","0","3","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-20T00:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","12AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-20T03:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-20T06:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-20T09:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-20T12:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","2","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-20T15:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
"VTWS","2016-09-20T18:10:00","22.50","88.30",,,"1","4","2","0","8","0","1","0",,"1",,,,,,,,"0",,,,"1",,,,,,,"A",,,"222","28","992","114","5","1","2","1","FCCCCC","11AAA11A1A8AAA","6",,"4"
